"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.869577283E0,8.368897438E-1,1.473978758E0,8.916853905E0,9.076523640E0
4.871643872E0,8.608179688E-1,1.502692580E0,8.955139160E0,9.121053116E0
4.873728792E0,8.853443861E-1,1.526620865E0,8.978468895E0,9.150262818E0
4.875802472E0,9.194421172E-1,1.536192179E0,9.035298347E0,9.210965012E0
4.877879437E0,9.439685345E-1,1.540379524E0,9.083154678E0,9.261076859E0
4.879947155E0,9.589236975E-1,1.530808330E0,9.149555206E0,9.326160479E0
4.882011019E0,9.643075466E-1,1.530808330E0,9.216554642E0,9.392451365E0
4.884100548E0,9.696913958E-1,1.487737536E0,9.254839897E0,9.423679000E0
4.886173648E0,9.702895880E-1,1.487737536E0,9.297910690E0,9.466042894E0
4.888251843E0,1.033699393E0,1.463211060E0,9.425926208E0,9.594665493E0
4.890325706E0,9.320043921E-1,1.473380566E0,9.331410408E0,9.492876418E0
4.892407463E0,9.571290612E-1,1.496710539E0,9.407382011E0,9.573665692E0
4.894470818E0,9.433703423E-1,1.491924882E0,9.445667267E0,9.609184022E0
4.896544792E0,9.188438654E-1,1.487139225E0,9.431908607E0,9.592536531E0
4.898616538E0,8.949156404E-1,1.477568030E0,9.427123070E0,9.584087367E0
4.900694287E0,8.901300430E-1,1.463211060E0,9.441479683E0,9.595564428E0
4.902764947E0,8.566305041E-1,1.448854089E0,9.446864128E0,9.595636292E0
4.904831801E0,8.614161611E-1,1.444068432E0,9.427721024E0,9.576497018E0
4.906916813E0,8.566305041E-1,1.434497118E0,9.422935486E0,9.569916978E0
4.908990277E0,8.608179688E-1,1.439282775E0,9.394221306E0,9.542742605E0
4.911067142E0,8.895317912E-1,1.424925923E0,9.379864693E0,9.529089272E0
4.913138166E0,9.128618240E-1,1.439880967E0,9.332008362E0,9.486461615E0
4.915211846E0,9.080761671E-1,1.497308731E0,9.312865257E0,9.476074876E0
4.917288455E0,9.218349457E-1,1.569093466E0,9.245268822E0,9.422676348E0
4.919361545E0,9.266205430E-1,1.602592945E0,9.221340179E0,9.405320010E0
4.921436272E0,9.308080077E-1,1.636092424E0,9.202198029E0,9.392744568E0
4.923510593E0,9.409775138E-1,1.655235052E0,9.211171150E0,9.405897922E0
4.925581515E0,9.314061999E-1,1.660020709E0,9.216554642E0,9.411060818E0
4.927648502E0,9.403793216E-1,1.660020709E0,9.196813583E0,9.392622749E0
4.929732313E0,9.355936646E-1,1.660020709E0,9.173483849E0,9.369301478E0
4.931807376E0,9.308080077E-1,1.655235052E0,9.178269386E0,9.372664272E0
4.933885603E0,9.595218897E-1,1.650449395E0,9.173483849E0,9.370030490E0
4.935952844E0,9.690931439E-1,1.669592023E0,9.177671432E0,9.378503717E0
4.938019769E0,9.786644578E-1,1.655235052E0,9.168100357E0,9.367585140E0
4.940104435E0,9.690931439E-1,1.655235052E0,9.187242508E0,9.385327352E0
4.942178084E0,9.595218897E-1,1.669592023E0,9.172885895E0,9.372836039E0
4.944254775E0,9.643075466E-1,1.717448473E0,9.158528328E0,9.367932506E0
4.946323908E0,9.499505758E-1,1.755733609E0,9.177671432E0,9.392265942E0
4.948391971E0,9.457631707E-1,1.765304923E0,9.206384659E0,9.421692413E0
4.950476068E0,9.308080077E-1,1.784447432E0,9.163313866E0,9.381736363E0
4.952549219E0,8.925228715E-1,1.808375716E0,9.168698311E0,9.387856439E0
4.954625879E0,8.590233326E-1,1.770090580E0,9.159127235E0,9.368070957E0
4.956696599E0,8.638089895E-1,1.760519266E0,9.154341698E0,9.362027877E0
4.958764601E0,8.398807645E-1,1.736590981E0,9.159725189E0,9.360647065E0
4.960846521E0,8.159525394E-1,1.679163337E0,9.193224907E0,9.380871614E0
4.962920098E0,7.818548083E-1,1.631306887E0,9.160323143E0,9.337236164E0
4.964994094E0,7.531409264E-1,1.612164259E0,9.165707588E0,9.336835141E0
4.967056736E0,7.148557901E-1,1.573879123E0,9.161520004E0,9.323173445E0
4.969130375E0,6.526423693E-1,1.535593987E0,9.152546883E0,9.303392144E0
4.971204350E0,6.143572330E-1,1.540379524E0,9.138189316E0,9.287448943E0
4.973275995E0,5.712863803E-1,1.506880045E0,9.148359299E0,9.289215976E0
4.975347640E0,5.276173949E-1,1.512263894E0,9.129815102E0,9.269241932E0
4.977419285E0,5.036891699E-1,1.526620865E0,9.115457535E0,9.256124465E0
4.979501256E0,4.791627228E-1,1.507478237E0,9.077771187E0,9.214554643E0
4.981578181E0,4.648058116E-1,1.488335729E0,9.049057007E0,9.182408202E0
4.983653579E0,4.402793646E-1,1.454836130E0,9.006584167E0,9.133945065E0
4.985726547E0,4.115654826E-1,1.440479279E0,8.988039970E0,9.112037599E0
4.987800848E0,3.774677813E-1,1.402194023E0,8.978468895E0,9.095137916E0
4.989875635E0,3.583251834E-1,1.344766378E0,8.979066849E0,9.086277292E0
4.991947535E0,3.104687333E-1,1.316052437E0,8.965308189E0,9.066704792E0
4.994014806E0,2.961117923E-1,1.268195987E0,8.961120605E0,9.055257355E0
4.996089829E0,2.333002090E-1,1.225125194E0,8.942576408E0,9.029121416E0
4.998174311E0,2.051845491E-1,1.220339537E0,8.966505051E0,9.051493916E0
5.000259170E0,1.908276081E-1,1.196411371E0,8.967103004E0,9.048577327E0
5.002328913E0,1.716850251E-1,1.158126116E0,8.991030693E0,9.066938004E0
5.004394709E0,1.483550072E-1,1.134197950E0,9.029315948E0,9.101481236E0
5.006467504E0,1.531406492E-1,1.105484009E0,9.034101486E0,9.102776314E0
5.008541764E0,1.435693651E-1,1.081555843E0,9.086744308E0,9.152010562E0
5.010618800E0,1.537388563E-1,1.086341500E0,9.105886459E0,9.171746927E0
5.012691432E0,1.824527234E-1,1.095912814E0,9.105886459E0,9.173411694E0
5.014766119E0,1.974078715E-1,1.042672515E0,9.153742790E0,9.215049805E0
5.016840704E0,1.932204217E-1,1.047458172E0,9.205786705E0,9.267200851E0
5.018914200E0,2.129612118E-1,1.066600680E0,9.248857498E0,9.312591181E0
5.020988653E0,2.374876440E-1,1.071386337E0,9.300901413E0,9.365417031E0
5.023063584E0,2.327020019E-1,1.052243710E0,9.339186668E0,9.401158156E0
5.025137019E0,2.327020019E-1,1.080957651E0,9.348757744E0,9.413920066E0
5.027211330E0,2.482553422E-1,1.080359459E0,9.415757179E0,9.480785333E0
5.029285274E0,2.440679073E-1,1.085145116E0,9.467801094E0,9.532909662E0
5.031360225E0,2.590230405E-1,1.089930773E0,9.549157143E0,9.614647376E0
5.033434952E0,2.733799815E-1,1.075573802E0,9.563513756E0,9.627688766E0
5.035508399E0,2.877369225E-1,1.066002488E0,9.563513756E0,9.627042599E0
5.037582832E0,3.122633696E-1,1.066002488E0,9.591629982E0,9.655735882E0
5.039657263E0,3.266202807E-1,1.080359459E0,9.605986595E0,9.672064714E0
5.041730647E0,3.607180119E-1,1.070788145E0,9.624530792E0,9.690629376E0
5.043804744E0,3.750749528E-1,1.080359459E0,9.662816048E0,9.730255482E0
5.045879940E0,3.900300860E-1,1.142572761E0,9.671789169E0,9.746850862E0
5.047958370E0,3.996013701E-1,1.185643673E0,9.681360245E0,9.761873199E0
5.050029883E0,4.241278172E-1,1.228116274E0,9.709476471E0,9.796024057E0
5.052104712E0,4.576273263E-1,1.280758262E0,9.718449593E0,9.813155811E0
5.054175859E0,4.917250574E-1,1.328614831E0,9.756135941E0,9.858458266E0
5.056253608E0,5.306084156E-1,1.352542996E0,9.803394318E0,9.910472138E0
5.058323910E0,5.688936114E-1,1.352542996E0,9.812965393E0,9.922061394E0
5.060399197E0,5.880361795E-1,1.371685624E0,9.798010826E0,9.911020338E0
5.062476376E0,6.167500615E-1,1.390828133E0,9.812367439E0,9.929619242E0
5.064561001E0,6.358926296E-1,1.376471281E0,9.812367439E0,9.928826083E0
5.066636797E0,6.550351977E-1,1.362114310E0,9.821340561E0,9.936959138E0
5.068710059E0,6.550351977E-1,1.352542996E0,9.806983948E0,9.921460468E0
5.070786760E0,6.311069727E-1,1.323829174E0,9.817152977E0,9.926092497E0
5.072855333E0,6.311069727E-1,1.299900889E0,9.826724052E0,9.932398700E0
5.074928952E0,5.976074338E-1,1.228116274E0,9.836894035E0,9.931258152E0
5.077001024E0,5.736792088E-1,1.165902853E0,9.842277527E0,9.927681714E0
5.079073045E0,5.449653864E-1,1.141974568E0,9.866206169E0,9.947015500E0
5.081146237E0,5.353940725E-1,1.079761267E0,9.876375198E0,9.949639102E0
5.083220853E0,5.120640397E-1,1.036690354E0,9.900303841E0,9.967595127E0
5.085300972E0,5.024927258E-1,9.984052777E-1,9.896116257E0,9.959037554E0
5.087375699E0,5.072783828E-1,9.355936646E-1,9.929615974E0,9.986487884E0
5.089450955E0,4.785645306E-1,9.164510965E-1,9.943972588E0,9.997574578E0
5.091522854E0,4.552344978E-1,8.877372146E-1,9.958928108E0,1.000877439E1
5.093597297E0,4.648058116E-1,8.781659007E-1,9.963713646E0,1.001313185E1
5.095671170E0,4.648058116E-1,8.781659007E-1,9.973284721E0,1.002265573E1
5.097746082E0,4.689932466E-1,8.781659007E-1,9.944570541E0,9.994279027E0
5.099820838E0,4.743770957E-1,8.781659007E-1,9.967901230E0,1.001774745E1
5.101897112E0,4.881358147E-1,8.829515576E-1,9.929615974E0,9.980739122E0
5.103980669E0,5.024927258E-1,8.925228715E-1,9.948758125E0,1.000134412E1
5.106043302E0,5.270192027E-1,9.834501147E-1,9.967302322E0,1.002955826E1
5.108116717E0,6.119644046E-1,1.089332461E0,9.856635094E0,9.935512116E0
5.110187914E0,6.586244106E-1,1.127617717E0,9.726823807E0,9.814092378E0
5.112264961E0,7.148557901E-1,1.141974568E0,9.635896683E0,9.729626385E0
5.114339648E0,7.621139884E-1,1.142572761E0,9.587442398E0,9.685315791E0
5.116410531E0,7.860422134E-1,1.152144074E0,9.563513756E0,9.664682803E0
5.118470538E0,8.099704385E-1,1.161715388E0,9.577272415E0,9.681414239E0
5.120562498E0,8.201399446E-1,1.161117196E0,9.596415520E0,9.701134650E0
5.122637134E0,8.009973764E-1,1.185045362E0,9.625128746E0,9.730828982E0
5.124714944E0,8.057830334E-1,1.208973646E0,9.629914284E0,9.738898946E0
5.126784992E0,7.866404653E-1,1.218544960E0,9.605986595E0,9.714866623E0
5.128858884E0,7.710871100E-1,1.247856975E0,9.530014038E0,9.642245067E0
5.130933856E0,7.417750359E-1,1.247856975E0,9.443872452E0,9.554794823E0
5.133009876E0,7.070791125E-1,1.252642632E0,9.363115311E0,9.472961668E0
5.135077534E0,6.681957245E-1,1.253240824E0,9.306285858E0,9.414034978E0
5.137139078E0,6.251249313E-1,1.243669510E0,9.311071396E0,9.414539052E0
5.139231413E0,5.826523304E-1,1.224527001E0,9.345169067E0,9.443046914E0
5.141304422E0,5.545366406E-1,1.200000525E0,9.388239861E0,9.480852273E0
5.143383127E0,5.264210105E-1,1.156929731E0,9.446265221E0,9.531397175E0
5.145449879E0,4.881358147E-1,1.109073281E0,9.485149384E0,9.562237131E0
5.147516936E0,4.552344978E-1,1.075573802E0,9.547362328E0,9.618535484E0
5.149602558E0,4.223332107E-1,1.051645517E0,9.595218658E0,9.661912064E0
5.151675638E0,3.894318938E-1,1.061216831E0,9.653244972E0,9.719206596E0
5.153752715E0,3.708875179E-1,1.055832982E0,9.691530228E0,9.755926352E0
5.155824828E0,3.475574851E-1,1.041476011E0,9.729815483E0,9.791566668E0
5.157895832E0,3.188436031E-1,1.070189953E0,9.763314247E0,9.826966616E0
5.159962360E0,3.152543902E-1,1.070189953E0,9.839884758E0,9.902930067E0
5.162044718E0,2.817548811E-1,1.070189953E0,9.882955551E0,9.944722358E0
5.164114034E0,2.679961324E-1,1.070189953E0,9.921240807E0,9.982391878E0
5.166198954E0,2.494517565E-1,1.070189953E0,9.945169449E0,1.000569478E1
5.168267648E0,2.350948304E-1,1.070189953E0,9.979267120E0,1.003924043E1
5.170338479E0,2.255235314E-1,1.065404296E0,9.993623734E0,1.005278382E1
5.172418812E0,2.309073806E-1,1.045663476E0,1.002233791E1,1.007938429E1
5.174492207E0,2.015953064E-1,1.065404296E0,9.988838196E0,1.004751788E1
5.176568359E0,1.878365725E-1,1.055234790E0,1.003190899E1,1.008900396E1
5.178640350E0,1.926222295E-1,1.055234790E0,1.003669453E1,1.009385262E1
5.180715148E0,1.686939895E-1,1.046261668E0,1.001755238E1,1.007345406E1
5.182790568E0,1.734796464E-1,1.055234790E0,1.003669453E1,1.009350547E1
5.184863647E0,1.692921966E-1,1.060020447E0,1.005583763E1,1.011297057E1
5.186935343E0,1.830509305E-1,1.084546804E0,1.002233791E1,1.008250994E1
5.189002308E0,1.974078715E-1,1.093519926E0,1.003190899E1,1.009326279E1
5.191083475E0,1.974078715E-1,1.089332461E0,1.002233791E1,1.008329670E1
5.193149953E0,1.980060786E-1,1.083948612E0,1.007497978E1,1.013505642E1
5.195236989E0,2.267199457E-1,1.079162955E0,1.007916737E1,1.013931011E1
5.197309591E0,2.362912297E-1,1.098305583E0,1.009830952E1,1.016060844E1
5.199387755E0,2.416750938E-1,1.141376376E0,1.011206818E1,1.017914877E1
5.201455047E0,2.608176768E-1,1.184447169E0,1.012642574E1,1.019879597E1
5.203522390E0,2.799602449E-1,1.189232826E0,1.011206818E1,1.018560628E1
5.205606374E0,3.038884699E-1,1.194018483E0,1.012104130E1,1.019575918E1
5.207679963E0,3.230310678E-1,1.208375454E0,1.009711361E1,1.017429229E1
5.209756469E0,3.469592929E-1,1.194018483E0,1.010668468E1,1.018288447E1
5.211828125E0,3.517449200E-1,1.189232826E0,1.008754253E1,1.016348924E1
5.213902995E0,3.613162339E-1,1.189232826E0,1.010130119E1,1.017748053E1
5.215978119E0,3.708875179E-1,1.198804140E0,1.008694363E1,1.016469973E1
5.218051168E0,3.750749528E-1,1.198804140E0,1.006301594E1,1.014110952E1
5.220125682E0,3.702892959E-1,1.194018483E0,1.004865837E1,1.012612114E1
5.222200308E0,3.894318938E-1,1.203589797E0,1.004387283E1,1.012322415E1
5.224274181E0,3.942175210E-1,1.203589797E0,1.004387283E1,1.012340937E1
5.226349265E0,4.031906128E-1,1.237687469E0,1.001037312E1,1.009465219E1
